Name,Poster Code,Latitude,Longitude
Tesco,IG11 9PG,51.53345,0.105572
Tesco,RM11 2LG,51.583278,0.220896
Tesco,TW15 2UT,#N/A,#N/A
Tesco,HA4 8NR,51.574219,-0.413004
Tesco,SM3 8HY,51.371019,-0.227341
Tesco,SM3 9BY,51.376169,-0.221916
Tesco,N4 2HY,51.564126,-0.104979
Tesco,SM2 5BQ,51.358518,-0.19137
Tesco,SM6 0LY,51.358807,-0.149992
Tesco,KT13 9UJ,#N/A,#N/A
Tesco,E8 2NS,51.549351,-0.074989
Tesco,W14 8UZ,51.495161,-0.210774
Tesco,N1 3PB,51.54352,-0.090274
Tesco,SE1 4AU,51.50042,-0.089282
Tesco,E1 6HP,51.524447,-0.077652
Tesco,E1 2BT,51.51488,-0.059061
Tesco,SW16 1DA,51.436535,-0.128221
Tesco,CR0 9XT,51.369175,-0.098859
Tesco,DA1 3EN,#N/A,#N/A
Tesco,HA8 8AF,51.621479,-0.291654
Tesco,UB3 4NE,51.50057,-0.421592
Tesco,NW9 5AA,51.596515,-0.24299
Tesco,KT3 4DQ,51.403119,-0.257146
Tesco,EC1A 2FD,#N/A,#N/A
Tesco,E12 5JY,51.55353,0.054914
Tesco,BR1 4PB,51.42373,-0.003951
Tesco,SW8 2LE,51.485665,-0.126152
Tesco,SE12 8BL,51.45189,0.0288
Tesco,HA8 7AX,51.615969,-0.274797
Tesco,SE10 9TZ,51.48486,0.004147
Tesco,SE4 1UY,51.470745,-0.028981
Tesco,NW1 6TZ,51.522391,-0.164862
Tesco,DA15 7DB,51.433198,0.103044
Tesco,SE25 4PT,51.394337,-0.067543
Tesco,SE27 9DL,51.434737,-0.103591
Tesco,E7 0QH,51.548596,0.025253
Tesco,SW17 9PE,51.425247,-0.163855
Tesco,EC1Y 2AJ,51.522317,-0.087503
Tesco,E14 7LW,51.512918,-0.037942
Tesco,HA2 6EH,51.588443,-0.363218
Tesco,SE17 1JE,51.48871,-0.096354
Tesco,RM10 8QS,51.541843,0.148113
Tesco,N22 6BH,51.591214,-0.104588
Tesco,HA5 1QW,51.578701,-0.398855
Tesco,E17 7LP,51.583018,-0.019941
Tesco,NW10 8LT,51.540718,-0.261752
Tesco,SW14 7NX,51.464319,-0.26781
Tesco,HA9 8NF,51.570684,-0.295097
Tesco,IG8 9EE,51.600629,0.019409
Tesco,SW18 4ED,51.448229,-0.189712
Tesco,SE26 4QJ,51.431575,-0.059843
Tesco,EC1M 3JB,51.520319,-0.106239
Tesco,NW9 9HN,51.585042,-0.279928
Tesco,N14 5PH,51.633508,-0.130934
Tesco,E14 9NA,51.497784,-0.01822
Tesco,E14 9RL,51.508084,-0.009933
Tesco,E3 3QG,51.520612,-0.017935
Tesco,E6 1HT,51.534932,0.052433
Tesco,EC2V 6AA,#N/A,#N/A
Tesco,HA3 5DQ,51.5956,-0.335506
Tesco,HA5 4JN,51.607936,-0.372546
Tesco,HA7 1JN,51.596507,-0.294275
Tesco,IG11 7PE,51.537199,0.080046
Tesco,N1 3JE,51.53844,-0.085945
Tesco,N7 8GA,51.552023,-0.113935
Tesco,NW10 5RP,51.533487,-0.219119
Tesco,NW6 1SG,51.549749,-0.191152
Tesco,NW6 4RY,51.542051,-0.178896
Tesco,SE13 6RT,51.450701,-0.006212
Tesco,SE15 2ND,51.473625,-0.057127
Tesco,SE20 7TY,51.406099,-0.064258
Tesco,SE9 1DH,51.451491,0.05024
Tesco,TW3 3JS,51.467596,-0.366444
Tesco,WD18 7NB,#N/A,#N/A
Tesco,IG1 4NH,51.561065,0.069811
Tesco,HA4 8LR,51.573619,-0.423969
Tesco,W12 7TQ,51.513855,-0.229546
Tesco,SE15 4UA,51.465934,-0.065758
Tesco,WC2R 1DA,51.513513,-0.112053
Tesco,RM12 4SB,51.551439,0.199514
Tesco,E2 9EG,51.532052,-0.058934
Tesco,KT1 3RT,51.408768,-0.274238
Tesco,E1 8AL,#N/A,#N/A
Tesco,E11 2AE,51.578238,0.02621
Tesco,HA2 8PT,51.560235,-0.365861
Tesco,TW13 6SA,51.430789,-0.389789
Tesco,UB8 2HL,51.522624,-0.481183
Tesco,HA5 2PA,51.599069,-0.409502
Tesco,WD19 6EG,#N/A,#N/A
Tesco,HA4 0QP,51.560909,-0.381267
Tesco,BR5 3AQ,51.401848,0.113625
Tesco,CR0 3PB,51.385729,-0.110421
Tesco,HA2 9UE,51.572307,-0.370738
Tesco,HA9 7AB,51.553281,-0.294233
Tesco,TW5 9SL,51.479993,-0.413331
Tesco,UB10 8LB,51.569053,-0.439595
Tesco,E6 3BP,51.530493,0.040338
Tesco,SW8 2JZ,51.476032,-0.132263
Tesco,E14 7DL,51.512511,-0.028159
Tesco,CR5 3YS,51.321171,-0.138547
Tesco,EC4V 6AX,#N/A,#N/A
Tesco,SE8 4AF,51.475588,-0.025532
Tesco,N1 9TT,51.531665,-0.112888
Tesco,E15 1JA,51.546877,0.005475
Tesco,HA2 0AT,51.57172,-0.353789
Tesco,SE18 1PP,51.487166,0.090878
Tesco,W12 8LH,51.505569,-0.2276
Tesco,RM6 6PR,51.570925,0.13185
Tesco,W1U 8NN,51.517366,-0.156964
Tesco,EN5 5SJ,51.653108,-0.199385
Tesco,SE16 3RP,51.492321,-0.067522
Tesco,NW6 1DS,51.554654,-0.196626
Tesco,SE1 4TN,51.495983,-0.083517
Tesco,E6 3PA,51.526946,0.056557
Tesco,E1 4TT,51.520883,-0.052852
Tesco,EN5 1ES,51.646515,-0.186815
Tesco,N7 9DQ,51.543415,-0.117738
Tesco,TW1 4BN,51.445489,-0.336754
Tesco,SW1V 3EN,51.487557,-0.141645
Tesco,BR3 4EP,51.406877,-0.032678
Tesco,SW6 7HX,51.481079,-0.206068
Tesco,KT2 5EB,51.412592,-0.300229
Tesco,N5 1AN,51.553711,-0.105441
Tesco,SW9 0HR,51.468674,-0.113587
Tesco,SE5 7EJ,51.47809,-0.082554
Tesco,E8 4AR,51.545582,-0.076126
Tesco,E8 1LA,51.548392,-0.062205
Tesco,W9 2HQ,51.523522,-0.193719
Tesco,SE17 2NF,51.485303,-0.094206
Tesco,E2 8ET,51.529411,-0.075354
Tesco,E2 6AH,51.526553,-0.06515
Tesco,E5 0QJ,51.555424,-0.054563
Tesco,SE11 4RS,51.489342,-0.105388
Tesco,E14 9RB,51.496342,-0.016452
Tesco,E14 9SH,51.500547,-0.017237
Tesco,IG11 8TG,51.541356,0.083872
Tesco,UB3 4BG,51.505006,-0.419119
Tesco,DA1 5LD,#N/A,#N/A
Tesco,E10 5NA,51.561001,-0.010206
Tesco,E15 4EH,51.54321,0.011631
Tesco,HA0 3NJ,51.56274,-0.30597
Tesco,HA9 0EW,51.561482,-0.282558
Tesco,N1 6AA,51.529736,-0.086555
Tesco,SW16 3JG,51.422718,-0.106105
Tesco,UB4 0RU,51.520539,-0.414733
Tesco,E4 7BE,51.631947,0.004919
Tesco,SE8 3BN,51.480795,-0.021318
Tesco,HA1 4HS,51.582857,-0.354744
Tesco,N20 0BU,51.625883,-0.160212
Tesco,W12 9AS,51.50312,-0.242954
Tesco,N7 7NS,51.560421,-0.114268
Tesco,SW6 2SY,51.467762,-0.185109
Tesco,SE1 0BL,51.503102,-0.10159
Tesco,WD24 4AU,#N/A,#N/A
Tesco,SE13 6JX,51.457956,-0.013468
Tesco,N15 6DL,51.578819,-0.073424
Tesco,SE6 4AS,51.449196,-0.016597
Tesco,E7 8DP,51.545311,0.036833
Tesco,N22 5JH,51.599296,-0.102216
Tesco,E4 8LP,51.615715,-0.017824
Tesco,SE10 0ES,51.500995,0.006097
Tesco,NW2 3DU,51.558457,-0.216431
Tesco,SE1 0AJ,51.49918,-0.100399
Tesco,SW9 6BD,51.476696,-0.113026
Tesco,E17 6JQ,51.587706,-0.034562
Tesco,SW18 4HY,51.457021,-0.194709
Tesco,NW10 0AD,51.560111,-0.251189
Tesco,WD17 2BJ,#N/A,#N/A
Tesco,E1 7BS,#N/A,#N/A
Tesco,W6 8RF,51.487045,-0.219935
Tesco,HA1 2TA,51.581863,-0.33336
Tesco,CR0 1LA,51.374135,-0.098596
Tesco,N11 3LX,51.614531,-0.159357
Tesco,N11 2PP,51.605344,-0.122658
Tesco,DA8 3PL,51.473383,0.181558
Tesco,SW14 8AB,51.467401,-0.266446
Tesco,SW20 8JX,51.410026,-0.212359
Tesco,RM7 7HH,51.578153,0.175716
Tesco,RM1 1RX,51.575942,0.182466
Tesco,N19 4HW,51.563361,-0.118905
Tesco,RM2 5TJ,51.577581,0.207184
Tesco,SW8 2JU,51.475971,-0.131244
Tesco,RM13 8ST,51.526304,0.192276
Tesco,SW18 1TW,51.464483,-0.18475
Tesco,SW18 5LS,51.444607,-0.205613
Tesco,E13 9EZ,51.527328,0.031042
Tesco,EC1Y 4TY,51.520893,-0.08965
Tesco,E17 4NE,51.590112,-0.016124
Tesco,E17 7PF,51.580972,-0.033412
Tesco,DA16 3DX,51.467619,0.110271
Tesco,DA16 3QR,51.463906,0.099734
Tesco,E14 9SH,51.500547,-0.017237
Tesco,E11 4PB,51.560665,0.007957
Tesco,TW9 2PQ,51.465896,-0.298127
Tesco,E16 1BL,51.508331,0.019274
Tesco,UB7 7SF,51.509896,-0.473969
Tesco,DA15 9LU,51.450254,0.104274
Tesco,HA8 5QH,51.598169,-0.27858
Tesco,W1G 8TR,51.518793,-0.149382
Tesco,SE9 6SX,51.458752,0.049529
Tesco,E15 2QQ,51.530893,-0.010569
Tesco,E6 7FB,51.511751,0.078831
Tesco,RM6 4HY,51.566546,0.111934
Tesco,N18 3HF,51.608194,-0.046491
Tesco,KT3 4PJ,51.402343,-0.24009
Tesco,CR8 2HA,51.338027,-0.116271
Tesco,RM13 9YZ,51.520104,0.190681
Tesco,RM11 1PY,51.565819,0.191895
Tesco,RM3 0LL,51.593717,0.218575
Tesco,TW16 7BB,#N/A,#N/A
Tesco,TW7 7JY,51.45905,-0.337435
Tesco,EN3 4DP,51.64799,-0.047943
Tesco,KT13 0XF,#N/A,#N/A
Tesco,UB2 5LN,51.498369,-0.404345
Tesco,WD17 2BD,#N/A,#N/A
Tesco,UB4 9SQ,51.524856,-0.385089
Tesco,BR6 0NH,51.374011,0.09681
Tesco,TW7 5NZ,51.485896,-0.330136
Tesco,SE18 6HQ,51.489449,0.065586
Tesco,SW16 6HP,51.425659,-0.131286
Tesco,TW18 4WB,#N/A,#N/A
Tesco,EC2V 6EE,#N/A,#N/A
Tesco,WC2E 9EQ,51.511018,-0.125213
Tesco,EC2M 4LN,#N/A,#N/A
Tesco,E14 4QT,51.505088,-0.020931
Tesco,SE1 6TB,51.494303,-0.099665
Tesco,SW9 7AA,51.468543,-0.113233
Tesco,SW1Y 4XB,51.508886,-0.134782
Tesco,W1D 3RG,51.515628,-0.133469
Tesco,SW19 8YA,51.420804,-0.205049
Tesco,SW11 1HG,51.460833,-0.163474
Tesco,EC3M 1AE,#N/A,#N/A
Tesco,N1 9DU,51.531404,-0.120727
Tesco,E2 0AN,51.527161,-0.059531
Tesco,E9 6QU,51.54338,-0.047924
Tesco,TW9 1HY,51.460741,-0.304178
Tesco,E13 9AP,51.536755,0.034504
Tesco,RM5 3NL,51.598311,0.163814
Tesco,N9 0EJ,51.625213,-0.056622
Tesco,TW11 8RF,51.425906,-0.338868
Tesco,NW4 2EL,51.586953,-0.219862
Tesco,TW2 7LN,51.450602,-0.358193
Tesco,UB6 8QY,51.528341,-0.352362
Tesco,KT8 0HP,#N/A,#N/A
Tesco,HA8 0BE,51.600192,-0.266529
Tesco,W8 6SU,51.500373,-0.19402
Tesco,N7 8JU,51.546617,-0.104394
Tesco,W3 7RS,51.506992,-0.249318
Tesco,SW11 4NE,51.47468,-0.152493
Tesco,HA3 8RQ,51.600972,-0.317037
Tesco,UB8 1ND,51.547724,-0.481415
Tesco,W2 2EA,51.515659,-0.16336
Tesco,SE1 2TU,51.503801,-0.081561
Tesco,E1 1JU,51.517097,-0.065984
Tesco,W11 3QE,51.509028,-0.198529
Tesco,IG11 7BS,51.536381,0.070796
Tesco,IG6 1HY,51.583949,0.077563
Tesco,NW2 1LW,51.574705,-0.218923
Tesco,E3 3DA,51.527097,-0.01049
Tesco,N12 0SH,51.606896,-0.155712
Tesco,BR3 4AA,51.396705,-0.04818
Tesco,HA1 2TU,51.586338,-0.333651
Tesco,RM12 5AF,51.543792,0.208274
Tesco,SE1 5HG,51.488894,-0.076252
Tesco,IG8 8GE,51.592069,0.040166
Tesco,EN1 1RT,51.652161,-0.076185
Tesco,UB6 8DW,51.533792,-0.318859
Tesco,TW13 4EX,51.442892,-0.412804
Tesco,SM1 2NB,51.373011,-0.207005
